,Source,Target,Label
146,3,418,0
147,3,419,0
148,3,534,0
149,3,553,0
150,3,554,0
151,3,669,0
152,3,673,0
153,4,5,0
154,4,6,0
155,4,8,0
156,4,9,0
157,4,10,0
158,4,15,0
159,4,20,0
160,4,30,0
161,4,31,0
162,4,32,0
163,4,33,0
164,4,34,0
165,4,35,0
166,4,36,0
167,4,51,0
168,4,83,0
169,4,84,0
170,4,85,0
171,4,108,0
172,4,123,0
173,4,124,0
174,4,137,0
175,4,139,0
176,4,148,0
177,4,152,0
178,4,153,0
179,4,154,0
180,4,155,0
181,4,160,0
182,4,168,0
183,4,169,0
184,4,196,0
185,4,208,0
186,4,209,0
187,4,210,0
188,4,213,0
189,4,290,0
190,4,311,0
191,4,313,0
192,4,427,0
193,4,445,0
194,4,481,0
195,4,504,0
196,4,567,0
197,4,592,0
198,4,617,0
199,4,680,0
200,4,681,0
201,4,682,0
202,4,752,0
203,4,815,0
204,4,862,0
205,4,929,0
206,4,964,0
207,4,1035,0
208,4,1126,0
209,4,1127,0
210,4,1128,0
211,4,1722,0
212,4,1723,0
213,5,11,0
214,5,13,0
215,5,15,0
216,5,16,0
217,5,17,0
218,5,20,0
219,5,21,0
220,5,22,0
221,5,23,0
222,5,24,0
223,5,30,0
224,5,31,0
225,5,36,0
226,5,37,0
227,5,40,0
228,5,42,0
229,5,50,0
230,5,51,0
231,5,80,0
232,5,97,0
233,5,98,0
234,5,99,0
235,5,112,0
236,5,115,0
237,5,118,0
238,5,123,0
239,5,137,0
240,5,138,0
241,5,149,0
242,5,155,0
243,5,160,0
244,5,164,0
245,5,168,0
246,5,176,0
247,5,182,0
248,5,193,0
249,5,210,0
250,5,226,0
251,5,228,0
252,5,290,0
253,5,302,0
254,5,313,0
255,5,315,0
256,5,445,0
257,5,450,0
258,5,454,0
259,5,479,0
260,5,480,0
261,5,481,0
262,5,482,0
263,5,504,0
264,5,597,0
265,5,609,0
266,5,613,0
267,5,614,0
268,5,630,0
269,5,668,0
270,5,683,0
271,5,685,0
272,5,687,0
273,5,719,0
274,5,784,0
275,5,819,0
276,5,836,0
277,5,837,0
278,5,838,0
279,5,839,0
280,5,944,0
281,5,945,0
282,5,946,0
283,5,947,0
284,5,1034,0
285,5,1036,0
286,5,1247,0
287,6,10,0
288,6,13,0
289,6,16,0
290,6,21,0
291,6,22,0
292,6,23,0
293,6,24,0
294,6,25,0
295,6,26,0
296,6,28,0
297,6,30,0
298,6,31,0
299,6,36,0
300,6,37,0
301,6,40,0
302,6,42,0
303,6,45,0
304,6,46,0
305,6,47,0
306,6,50,0
307,6,51,0
308,6,57,0
309,6,58,0
310,6,59,0
311,6,78,0
312,6,80,0
313,6,83,0
314,6,85,0
315,6,88,0
316,6,97,0
317,6,98,0
318,6,99,0
319,6,111,0
320,6,112,0
321,6,115,0
322,6,118,0
323,6,123,0
324,6,137,0
325,6,139,0
326,6,142,0
327,6,149,0
328,6,155,0
329,6,160,0
330,6,164,0
331,6,168,0
332,6,169,0
333,6,182,0
334,6,193,0
335,6,202,0
336,6,210,0
337,6,213,0
338,6,226,0
339,6,228,0
340,6,265,0
341,6,266,0
342,6,267,0
343,6,278,0
344,6,290,0
345,6,302,0
346,6,313,0
347,6,315,0
348,6,402,0
349,6,445,0
350,6,450,0
351,6,454,0
352,6,462,0
353,6,463,0
354,6,479,0
355,6,480,0
356,6,500,0
357,6,501,0
358,6,504,0
359,6,545,0
360,6,546,0
361,6,569,0
362,6,570,0
363,6,594,0
364,6,597,0
365,6,608,0
366,6,613,0
367,6,614,0
368,6,630,0
369,6,672,0
370,6,683,0
371,6,685,0
372,6,687,0
373,6,719,0
374,6,784,0
375,6,819,0
376,6,836,0
377,6,837,0
378,6,838,0
379,6,839,0
380,6,853,0
381,6,944,0
382,6,945,0
383,6,946,0
384,6,947,0
385,6,1034,0
386,6,1036,0
387,6,2560,0
388,7,11,0
389,7,13,0
390,7,18,0
391,7,19,0
392,7,21,0
393,7,22,0
394,7,23,0
395,7,24,0
396,7,28,0
397,7,31,0
398,7,36,0
399,7,37,0
400,7,40,0
401,7,42,0
402,7,48,0
403,7,49,0
404,7,50,0
405,7,51,0
406,7,60,0
407,7,63,0
408,7,67,0
409,7,73,0
410,7,74,0
411,7,75,0
412,7,78,0
413,7,80,0
414,7,82,0
415,7,83,0
416,7,85,0
417,7,89,0
418,7,97,0
419,7,98,0
420,7,99,0
421,7,108,0
422,7,109,0
423,7,110,0
424,7,111,0
425,7,112,0
426,7,115,0
427,7,118,0
428,7,124,0
429,7,125,0
430,7,127,0
431,7,138,0
432,7,142,0
433,7,155,0
434,7,156,0
435,7,157,0
436,7,159,0
437,7,161,0
438,7,164,0
439,7,168,0
440,7,169,0
441,7,176,0
442,7,180,0
443,7,182,0
444,7,193,0
445,7,196,0
446,7,202,0
447,7,213,0
448,7,226,0
449,7,228,0
450,7,282,0
451,7,292,0
452,7,293,0
453,7,294,0
454,7,302,0
455,7,312,0
456,7,314,0
457,7,315,0
458,7,346,0
459,7,358,0
460,7,367,0
461,7,368,0
462,7,431,0
463,7,446,0
464,7,450,0
465,7,454,0
466,7,455,0
467,7,479,0
468,7,480,0
469,7,481,0
470,7,482,0
471,7,505,0
472,7,512,0
473,7,563,0
474,7,564,0
475,7,567,0
476,7,593,0
477,7,597,0
478,7,608,0
479,7,609,0
480,7,612,0
481,7,613,0
482,7,614,0
483,7,615,0
484,7,629,0
485,7,668,0
486,7,678,0
487,7,683,0
488,7,684,0
489,7,685,0
490,7,687,0
491,7,705,0
492,7,706,0
493,7,719,0
494,7,760,0
495,7,784,0
496,7,819,0
497,7,828,0
498,7,829,0
499,7,838,0
500,7,839,0
501,7,840,0
502,8,9,0
503,8,10,0
504,8,11,0
505,8,14,0
506,8,16,0
507,8,27,0
508,8,28,0
509,8,31,0
510,8,38,0
511,8,39,0
512,8,41,0
513,8,43,0
514,8,44,0
515,8,48,0
516,8,49,0
517,8,50,0
518,8,63,0
519,8,64,0
520,8,65,0
521,8,67,0
522,8,77,0
523,8,78,0
524,8,79,0
525,8,82,0
526,8,83,0
527,8,85,0
528,8,86,0
529,8,87,0
530,8,89,0
531,8,100,0
532,8,101,0
533,8,111,0
534,8,114,0
535,8,116,0
536,8,117,0
537,8,118,0
538,8,119,0
539,8,123,0
540,8,131,0
541,8,133,0
542,8,137,0
543,8,138,0
544,8,139,0
545,8,140,0
546,8,141,0
547,8,142,0
548,8,148,0
549,8,150,0
550,8,154,0
551,8,156,0
552,8,157,0
553,8,158,0
554,8,160,0
555,8,161,0
556,8,168,0
557,8,169,0
558,8,171,0
559,8,175,0
560,8,177,0
561,8,181,0
562,8,183,0
563,8,184,0
564,8,185,0
565,8,186,0
566,8,192,0
567,8,197,0
568,8,198,0
569,8,199,0
570,8,201,0
571,8,202,0
572,8,212,0
573,8,213,0
574,8,218,0
575,8,223,0
576,8,224,0
577,8,225,0
578,8,231,0
579,8,232,0
580,8,241,0
581,8,242,0
582,8,243,0
583,8,244,0
584,8,254,0
585,8,269,0
586,8,278,0
587,8,291,0
588,8,292,0
589,8,293,0
590,8,294,0
591,8,303,0
592,8,307,0
593,8,308,0
594,8,314,0
595,8,320,0
596,8,322,0
597,8,333,0
598,8,334,0
599,8,336,0
600,8,338,0
601,8,342,0
602,8,345,0
603,8,346,0
604,8,355,0
605,8,357,0
606,8,358,0
607,8,362,0
608,8,366,0
609,8,367,0
610,8,368,0
611,8,374,0
612,8,376,0
613,8,389,0
614,8,404,0
615,8,421,0
616,8,426,0
617,8,430,0
618,8,445,0
619,8,446,0
620,8,451,0
621,8,452,0
622,8,455,0
623,8,456,0
624,8,462,0
625,8,463,0
626,8,473,0
627,8,476,0
628,8,481,0
629,8,483,0
630,8,484,0
631,8,505,0
632,8,511,0
633,8,512,0
634,8,534,0
635,8,553,0
636,8,556,0
637,8,558,0
638,8,563,0
639,8,564,0
640,8,568,0
641,8,569,0
642,8,570,0
643,8,592,0
644,8,593,0
645,8,594,0
646,8,608,0
647,8,609,0
648,8,612,0
649,8,615,0
650,8,630,0
651,8,632,0
652,8,636,0
653,8,672,0
654,8,673,0
655,8,678,0
656,8,684,0
657,8,686,0
658,8,705,0
659,8,706,0
660,8,724,0
661,8,725,0
662,8,752,0
663,8,768,0
664,8,785,0
665,8,820,0
666,8,828,0
667,8,829,0
668,8,837,0
669,8,840,0
670,8,851,0
671,8,853,0
672,8,874,0
673,8,875,0
674,8,877,0
675,8,900,0
676,8,914,0
677,8,917,0
678,8,943,0
679,8,993,0
680,8,994,0
681,8,995,0
682,8,1030,0
683,8,1031,0
684,8,1032,0
685,8,1033,0
686,8,1035,0
687,8,1051,0
688,8,1182,0
689,8,1183,0
690,8,1246,0
691,8,1279,0
692,8,1280,0
693,8,1281,0
694,8,1282,0
695,8,1283,0
696,8,1746,0
697,8,2560,0
698,9,10,0
699,9,16,0
700,9,17,0
701,9,20,0
702,9,25,0
703,9,26,0
704,9,45,0
705,9,46,0
706,9,47,0
707,9,48,0
708,9,49,0
709,9,57,0
710,9,58,0
711,9,59,0
712,9,63,0
713,9,67,0
714,9,83,0
715,9,84,0
716,9,85,0
717,9,88,0
718,9,89,0
719,9,90,0
720,9,98,0
721,9,119,0
722,9,123,0
723,9,137,0
724,9,154,0
725,9,156,0
726,9,157,0
727,9,160,0
728,9,169,0
729,9,176,0
730,9,184,0
731,9,185,0
732,9,210,0
733,9,265,0
734,9,266,0
735,9,267,0
736,9,290,0
737,9,294,0
738,9,313,0
739,9,320,0
740,9,346,0
741,9,367,0
742,9,368,0
743,9,402,0
744,9,500,0
745,9,501,0
746,9,504,0
747,9,545,0
748,9,546,0
749,9,608,0
750,9,612,0
751,9,615,0
752,9,630,0
753,9,668,0
754,9,840,0
755,10,16,0
756,10,17,0
757,10,20,0
758,10,30,0
759,10,123,0
760,10,154,0
761,10,160,0
762,10,210,0
763,10,231,0
764,10,290,0
765,10,313,0
766,10,480,0
767,10,481,0
768,10,483,0
769,10,504,0
770,10,570,0
771,10,608,0
772,10,612,0
773,10,630,0
774,10,867,0
775,10,1035,0
776,10,1079,0
777,11,12,0
778,11,13,0
779,11,14,0
780,11,17,0
781,11,23,0
782,11,28,0
783,11,30,0
784,11,31,0
785,11,50,0
786,11,78,0
787,11,111,0
788,11,112,0
789,11,118,0
790,11,139,0
791,11,142,0
792,11,154,0
793,11,168,0
794,11,176,0
795,11,182,0
796,11,202,0
797,11,210,0
798,11,268,0
799,11,349,0
800,11,382,0
801,11,383,0
802,11,384,0
803,11,385,0
804,11,502,0
805,11,612,0
806,11,668,0
807,11,1682,0
808,11,1683,0
809,11,1698,0
810,11,1699,0
811,12,13,0
812,12,14,0
813,12,665,0
814,13,17,0
815,13,22,0
816,13,24,0
817,13,28,0
818,13,29,0
819,13,30,0
820,13,37,0
821,13,40,0
822,13,42,0
823,13,76,0
824,13,77,0
825,13,78,0
826,13,80,0
827,13,81,0
828,13,82,0
829,13,97,0
830,13,98,0
831,13,99,0
832,13,103,0
833,13,111,0
834,13,112,0
835,13,115,0
836,13,142,0
837,13,154,0
838,13,158,0
839,13,164,0
840,13,176,0
841,13,182,0
842,13,193,0
843,13,196,0
844,13,200,0
845,13,201,0
846,13,202,0
847,13,203,0
848,13,210,0
849,13,226,0
850,13,228,0
851,13,245,0
852,13,255,0
853,13,256,0
854,13,259,0
855,13,269,0
856,13,288,0
857,13,290,0
858,13,302,0
859,13,303,0
860,13,313,0
861,13,315,0
862,13,317,0
863,13,322,0
864,13,348,0
865,13,354,0
866,13,421,0
867,13,442,0
868,13,445,0
869,13,450,0
870,13,454,0
871,13,455,0
872,13,479,0
873,13,480,0
874,13,481,0
875,13,504,0
876,13,555,0
877,13,597,0
878,13,600,0
879,13,631,0
880,13,633,0
881,13,634,0
882,13,668,0
883,13,683,0
884,13,685,0
885,13,687,0
886,13,719,0
887,13,768,0
888,13,784,0
889,13,819,0
890,13,837,0
891,13,852,0
892,13,854,0
893,13,930,0
894,13,939,0
895,13,1035,0
896,13,1204,0
897,13,1238,0
898,13,1239,0
899,14,20,0
900,14,23,0
901,14,70,0
902,14,71,0
903,14,76,0
904,14,77,0
905,14,78,0
906,14,79,0
907,14,80,0
908,14,81,0
909,14,82,0
910,14,102,0
911,14,120,0
912,14,121,0
913,14,135,0
914,14,140,0
915,14,141,0
916,14,143,0
917,14,144,0
918,14,145,0
919,14,146,0
920,14,147,0
921,14,164,0
922,14,183,0
923,14,198,0
924,14,199,0
925,14,232,0
926,14,237,0
927,14,254,0
928,14,269,0
929,14,303,0
930,14,305,0
931,14,309,0
932,14,357,0
933,14,386,0
934,14,443,0
935,14,444,0
936,14,445,0
937,14,449,0
938,14,451,0
939,14,455,0
940,14,473,0
941,14,481,0
942,14,556,0
943,14,603,0
944,14,629,0
945,14,630,0
946,14,632,0
947,14,763,0
948,14,764,0
949,14,765,0
950,14,834,0
951,14,837,0
952,14,884,0
953,14,930,0
954,14,1035,0
955,15,102,0
956,15,103,0
957,15,104,0
958,15,106,0
959,15,120,0
960,15,122,0
961,15,134,0
962,15,179,0
963,15,300,0
964,15,420,0
965,15,421,0
966,15,507,0
967,15,510,0
968,15,581,0
969,16,17,0
970,16,18,0
971,16,20,0
972,16,30,0
973,16,108,0
974,16,110,0
975,16,123,0
976,16,137,0
977,16,139,0
978,16,154,0
979,16,160,0
980,16,180,0
981,16,210,0
982,16,282,0
983,16,290,0
984,16,313,0
985,16,431,0
986,16,504,0
987,16,629,0
988,16,630,0
989,17,18,0
990,17,19,0
991,17,20,0
992,17,21,0
993,17,22,0
994,17,23,0
995,17,24,0
996,17,37,0
997,17,40,0
998,17,42,0
999,17,48,0
1000,17,49,0
1001,17,50,0
1002,17,63,0
1003,17,67,0
1004,17,73,0
1005,17,74,0
1006,17,75,0
1007,17,80,0
1008,17,84,0
1009,17,89,0
1010,17,97,0
1011,17,98,0
1012,17,99,0
1013,17,109,0
1014,17,110,0
1015,17,112,0
1016,17,115,0
1017,17,118,0
1018,17,123,0
1019,17,137,0
1020,17,139,0
1021,17,154,0
1022,17,156,0
1023,17,157,0
1024,17,160,0
1025,17,161,0
1026,17,164,0
1027,17,165,0
1028,17,166,0
1029,17,167,0
1030,17,170,0
1031,17,176,0
1032,17,180,0
1033,17,182,0
1034,17,193,0
1035,17,210,0
1036,17,226,0
1037,17,228,0
1038,17,282,0
1039,17,290,0
1040,17,294,0
1041,17,302,0
1042,17,313,0
1043,17,314,0
1044,17,315,0
1045,17,346,0
1046,17,367,0
1047,17,368,0
1048,17,431,0
1049,17,450,0
1050,17,454,0
1051,17,459,0
1052,17,474,0
1053,17,479,0
1054,17,480,0
1055,17,504,0
1056,17,567,0
1057,17,597,0
1058,17,612,0
1059,17,615,0
1060,17,629,0
1061,17,630,0
1062,17,668,0
1063,17,683,0
1064,17,685,0
1065,17,687,0
1066,17,719,0
1067,17,749,0
1068,17,784,0
1069,17,819,0
1070,17,840,0
1071,18,19,0
1072,18,21,0
1073,18,22,0
1074,18,27,0
1075,18,31,0
1076,18,52,0
1077,18,53,0
1078,18,54,0
1079,18,55,0
1080,18,56,0
1081,18,61,0
1082,18,62,0
1083,18,73,0
1084,18,74,0
1085,18,75,0
1086,18,83,0
1087,18,91,0
1088,18,92,0
1089,18,93,0
1090,18,94,0
1091,18,95,0
1092,18,96,0
1093,18,98,0
1094,18,99,0
1095,18,100,0
1096,18,109,0
1097,18,110,0
1098,18,116,0
1099,18,149,0
1100,18,150,0
1101,18,151,0
1102,18,154,0
1103,18,159,0
1104,18,162,0
1105,18,165,0
1106,18,166,0
1107,18,167,0
1108,18,174,0
1109,18,180,0
1110,18,210,0
1111,18,224,0
1112,18,231,0
1113,18,243,0
1114,18,274,0
1115,18,275,0
1116,18,276,0
1117,18,277,0
1118,18,278,0
1119,18,282,0
1120,18,295,0
1121,18,296,0
1122,18,302,0
1123,18,303,0
1124,18,331,0
1125,18,333,0
1126,18,334,0
1127,18,336,0
1128,18,342,0
1129,18,345,0
1130,18,352,0
1131,18,362,0
1132,18,420,0
1133,18,428,0
1134,18,429,0
1135,18,430,0
1136,18,431,0
1137,18,446,0
1138,18,449,0
1139,18,458,0
1140,18,476,0
1141,18,479,0
1142,18,480,0
1143,18,482,0
1144,18,483,0
1145,18,484,0
1146,18,489,0
1147,18,490,0
1148,18,506,0
1149,18,512,0
1150,18,517,0
1151,18,563,0
1152,18,564,0
1153,18,566,0
1154,18,570,0
1155,18,577,0
1156,18,594,0
1157,18,597,0
1158,18,608,0
1159,18,609,0
1160,18,612,0
1161,18,613,0
1162,18,614,0
1163,18,616,0
1164,18,618,0
1165,18,624,0
1166,18,626,0
1167,18,627,0
1168,18,629,0
1169,18,630,0
1170,18,651,0
1171,18,652,0
1172,18,696,0
1173,18,703,0
1174,18,749,0
1175,18,750,0
1176,18,751,0
1177,18,784,0
1178,18,785,0
1179,18,788,0
1180,18,817,0
1181,18,818,0
1182,18,821,0
1183,18,828,0
1184,18,838,0
1185,18,847,0
1186,18,860,0
1187,18,861,0
1188,18,885,0
1189,18,902,0
1190,18,947,0
1191,18,952,0
1192,18,955,0
1193,18,956,0
1194,18,966,0
1195,18,968,0
1196,18,1040,0
1197,18,1066,0
1198,18,1241,0
1199,18,1276,0
1200,18,1277,0
1201,18,1278,0
1202,18,1338,0
1203,18,1339,0
1204,18,1566,0
1205,18,1661,0
1206,18,1672,0
1207,18,2561,0
1208,18,2562,0
1209,18,2633,0
1210,18,2634,0
1211,18,2635,0
1212,19,108,0
1213,19,110,0
1214,19,196,0
1215,19,282,0
1216,19,567,0
1217,19,630,0
1218,19,1722,0
1219,19,1723,0
1220,20,21,0
1221,20,22,0
1222,20,24,0
1223,20,25,0
1224,20,26,0
1225,20,27,0
1226,20,36,0
1227,20,37,0
1228,20,40,0
1229,20,42,0
1230,20,45,0
1231,20,46,0
1232,20,47,0
1233,20,48,0
1234,20,49,0
1235,20,50,0
1236,20,51,0
1237,20,57,0
1238,20,58,0
1239,20,59,0
1240,20,63,0
1241,20,67,0
1242,20,77,0
1243,20,79,0
1244,20,80,0
1245,20,81,0
1246,20,82,0
1247,20,88,0
1248,20,89,0
1249,20,97,0
1250,20,98,0
1251,20,99,0
1252,20,103,0
1253,20,113,0
1254,20,115,0
1255,20,118,0
1256,20,123,0
1257,20,128,0
1258,20,129,0
1259,20,130,0
1260,20,137,0
1261,20,139,0
1262,20,140,0
1263,20,141,0
1264,20,155,0
1265,20,156,0
1266,20,157,0
1267,20,160,0
1268,20,164,0
1269,20,176,0
1270,20,181,0
1271,20,183,0
1272,20,187,0
1273,20,193,0
1274,20,196,0
1275,20,198,0
1276,20,199,0
1277,20,201,0
1278,20,203,0
1279,20,212,0
1280,20,223,0
1281,20,226,0
1282,20,228,0
1283,20,232,0
1284,20,235,0
1285,20,237,0
1286,20,254,0
1287,20,265,0
1288,20,266,0
1289,20,267,0
1290,20,269,0
1291,20,290,0
1292,20,294,0
1293,20,302,0
1294,20,303,0
1295,20,305,0
1296,20,313,0
1297,20,315,0
1298,20,319,0
1299,20,321,0
1300,20,322,0
1301,20,346,0
1302,20,353,0
1303,20,355,0
1304,20,357,0
1305,20,367,0
1306,20,368,0
1307,20,376,0
1308,20,386,0
1309,20,402,0
1310,20,421,0
1311,20,446,0
1312,20,450,0
1313,20,451,0
1314,20,454,0
1315,20,455,0
1316,20,473,0
1317,20,479,0
1318,20,480,0
1319,20,481,0
1320,20,500,0
1321,20,501,0
1322,20,504,0
1323,20,540,0
1324,20,545,0
1325,20,546,0
1326,20,556,0
1327,20,563,0
1328,20,564,0
1329,20,593,0
1330,20,597,0
1331,20,608,0
1332,20,609,0
1333,20,612,0
1334,20,613,0
1335,20,614,0
1336,20,615,0
1337,20,630,0
1338,20,632,0
1339,20,637,0
1340,20,638,0
1341,20,668,0
1342,20,683,0
1343,20,685,0
1344,20,687,0
1345,20,719,0
1346,20,784,0
1347,20,819,0
1348,20,828,0
1349,20,829,0
1350,20,838,0
1351,20,839,0
1352,20,840,0
1353,20,852,0
1354,20,854,0
1355,20,884,0
1356,20,917,0
1357,20,939,0
1358,21,22,0
1359,21,24,0
1360,21,29,0
1361,21,30,0
1362,21,37,0
1363,21,40,0
1364,21,42,0
1365,21,76,0
1366,21,78,0
1367,21,79,0
1368,21,80,0
1369,21,81,0
1370,21,82,0
1371,21,97,0
1372,21,98,0
1373,21,99,0
1374,21,103,0
1375,21,111,0
1376,21,112,0
1377,21,115,0
1378,21,140,0
1379,21,141,0
1380,21,142,0
1381,21,148,0
1382,21,149,0
1383,21,176,0
1384,21,182,0
1385,21,193,0
1386,21,196,0
1387,21,198,0
1388,21,199,0
1389,21,201,0
1390,21,202,0
1391,21,210,0
1392,21,226,0
1393,21,228,0
1394,21,231,0
1395,21,232,0
1396,21,237,0
1397,21,254,0
1398,21,269,0
1399,21,290,0
1400,21,291,0
1401,21,302,0
1402,21,305,0
1403,21,313,0
1404,21,315,0
1405,21,322,0
1406,21,333,0
1407,21,334,0
1408,21,336,0
1409,21,337,0
1410,21,342,0
1411,21,345,0
1412,21,357,0
1413,21,362,0
1414,21,363,0
1415,21,364,0
1416,21,365,0
1417,21,386,0
1418,21,390,0
1419,21,391,0
1420,21,392,0
1421,21,422,0
1422,21,423,0
1423,21,424,0
1424,21,425,0
1425,21,450,0
1426,21,451,0
1427,21,454,0
1428,21,456,0
1429,21,473,0
1430,21,479,0
1431,21,480,0
1432,21,482,0
1433,21,483,0
1434,21,484,0
1435,21,504,0
1436,21,556,0
1437,21,558,0
1438,21,570,0
1439,21,594,0
1440,21,597,0
1441,21,608,0
1442,21,609,0
1443,21,612,0
1444,21,632,0
1445,21,668,0
1446,21,683,0
1447,21,685,0
1448,21,687,0
1449,21,696,0
1450,21,703,0
1451,21,719,0
1452,21,784,0
1453,21,785,0
1454,21,819,0
1455,21,854,0
1456,21,884,0
1457,21,885,0
1458,21,902,0
1459,21,930,0
1460,21,947,0
1461,21,993,0
1462,21,995,0
1463,21,1066,0
1464,21,1241,0
1465,21,1661,0
1466,21,1672,0
1467,21,2596,0
1468,21,2597,0
1469,22,24,0
1470,22,27,0
1471,22,28,0
1472,22,30,0
1473,22,40,0
1474,22,42,0
1475,22,78,0
1476,22,80,0
1477,22,87,0
1478,22,97,0
1479,22,98,0
1480,22,99,0
1481,22,111,0
1482,22,112,0
1483,22,115,0
1484,22,141,0
1485,22,142,0
1486,22,148,0
1487,22,164,0
1488,22,176,0
1489,22,182,0
1490,22,183,0
1491,22,193,0
1492,22,201,0
1493,22,202,0
1494,22,203,0
1495,22,210,0
1496,22,226,0
1497,22,228,0
1498,22,232,0
1499,22,270,0
1500,22,271,0
1501,22,272,0
1502,22,273,0
1503,22,290,0
1504,22,302,0
1505,22,303,0
1506,22,313,0
1507,22,315,0
1508,22,322,0
1509,22,334,0
1510,22,362,0
1511,22,421,0
1512,22,434,0
1513,22,450,0
1514,22,451,0
1515,22,454,0
1516,22,473,0
1517,22,479,0
1518,22,480,0
1519,22,484,0
1520,22,504,0
1521,22,597,0
1522,22,612,0
1523,22,668,0
1524,22,683,0
1525,22,685,0
1526,22,687,0
1527,22,698,0
1528,22,719,0
1529,22,753,0
1530,22,755,0
1531,22,784,0
1532,22,819,0
1533,22,876,0
1534,22,878,0
1535,22,1365,0
1536,22,1661,0
1537,22,1809,0
1538,22,1810,0
1539,23,24,0
1540,23,27,0
1541,23,28,0
1542,23,30,0
1543,23,38,0
1544,23,39,0
1545,23,40,0
1546,23,42,0
1547,23,77,0
1548,23,79,0
1549,23,80,0
1550,23,81,0
1551,23,86,0
1552,23,87,0
1553,23,97,0
1554,23,98,0
1555,23,99,0
1556,23,112,0
1557,23,113,0
1558,23,115,0
1559,23,128,0
1560,23,129,0
1561,23,130,0
1562,23,140,0
1563,23,148,0
1564,23,154,0
1565,23,158,0
1566,23,164,0
1567,23,171,0
1568,23,176,0
1569,23,181,0
1570,23,182,0
1571,23,187,0
1572,23,193,0
1573,23,198,0
1574,23,199,0
1575,23,203,0
1576,23,210,0
1577,23,226,0
1578,23,228,0
1579,23,235,0
1580,23,237,0
1581,23,245,0
1582,23,254,0
1583,23,255,0
1584,23,256,0
1585,23,259,0
1586,23,290,0
1587,23,302,0
1588,23,305,0
1589,23,313,0
1590,23,315,0
1591,23,319,0
1592,23,321,0
1593,23,334,0
1594,23,337,0
1595,23,348,0
1596,23,353,0
1597,23,357,0
1598,23,363,0
1599,23,364,0
1600,23,365,0
1601,23,390,0
1602,23,391,0
1603,23,392,0
1604,23,421,0
1605,23,442,0
1606,23,445,0
1607,23,450,0
1608,23,454,0
1609,23,479,0
1610,23,480,0
1611,23,481,0
1612,23,504,0
1613,23,540,0
1614,23,555,0
1615,23,556,0
1616,23,597,0
1617,23,632,0
1618,23,636,0
1619,23,637,0
1620,23,638,0
1621,23,668,0
1622,23,683,0
1623,23,685,0
1624,23,687,0
1625,23,719,0
1626,23,768,0
1627,23,784,0
1628,23,819,0
1629,23,837,0
1630,23,852,0
1631,23,854,0
1632,23,877,0
1633,23,884,0
1634,23,915,0
1635,23,917,0
1636,23,939,0
1637,23,993,0
1638,23,995,0
1639,23,1035,0
1640,23,1141,0
1641,23,1204,0
1642,24,30,0
1643,24,37,0
1644,24,80,0
1645,24,97,0
1646,24,98,0
1647,24,99,0
1648,24,112,0
1649,24,115,0
1650,24,164,0
1651,24,176,0
1652,24,182,0
1653,24,193,0
1654,24,210,0
1655,24,226,0
